Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,41,42,42,42,45,45,48,48,48,48,48,48
Reserves,406,507,580,694,1145,925,1094,1278,1538,1928,2150,2596
Borrowings,521,562,549,728,685,625,532,511,718,540,1614,1471
  └─ Long term Borrowings,181,142,184,280,146,115,93,85,172,137,421,398
  └─ Short term Borrowings,264,317,285,309,387,312,390,307,381,212,924,814
  └─ Lease Liabilities,0,0,0,0,0,88,44,115,160,187,265,259
  └─ Preference Capital,19,19,0,5,5,5,5,5,5,5,5,0
  └─ Other Borrowings,57,84,80,133,148,104,0,0,0,0,0,
Other Liabilities,453,660,377,587,566,732,654,731,905,911,1062,1380
  └─ Non controlling int,24,64,0,0,0,0,0,0,0,0,0,15
  └─ Trade Payables,308,426,264,441,410,509,506,568,726,714,829,1143
  └─ Advance from Customers,24,26,12,14,24,22,17,13,26,28,16,
  └─ Other liability items,98,145,100,132,132,200,130,150,153,170,217,222
Total Liabilities,1422,1771,1548,2051,2442,2327,2328,2567,3209,3427,4874,5495
Fixed Assets,571,719,530,711,732,570,613,887,1026,1207,1507,1630
  └─ Land,63,71,39,38,43,43,42,51,51,88,225,
  └─ Building,224,280,111,142,149,184,218,329,424,506,585,
  └─ Plant Machinery,531,720,233,393,507,462,551,725,874,1025,1244,
  └─ Equipments,38,47,19,24,29,16,16,19,22,25,30,
  └─ Computers,14,19,8,11,14,13,16,25,32,46,60,
  └─ Furniture n fittings,18,26,11,13,14,14,16,19,22,24,30,
  └─ Vehicles,4,8,2,19,21,20,18,18,18,20,27,
  └─ Intangible Assets,112,141,105,115,116,45,45,108,109,109,117,184
  └─ Other fixed assets,28,39,63,89,58,17,16,92,98,105,115,
  └─ Gross Block,1032,1352,591,844,952,815,940,1385,1650,1948,2433,
  └─ Accumulated Depreciation,461,634,61,133,220,245,328,498,625,741,925,
CWIP,15,13,74,16,21,28,18,32,85,63,85,129
Investments,29,5,126,139,165,176,180,64,451,348,1476,1558
Other Assets,807,1034,818,1184,1524,1552,1517,1583,1647,1809,1806,2178
  └─ Inventories,231,321,306,448,446,395,396,479,573,527,581,710
  └─ Trade receivables,318,435,374,570,546,390,442,569,641,804,828,995
  └─ Cash Equivalents,44,88,33,26,353,472,499,333,162,192,97,147
  └─ Loans n Advances,126,87,38,50,36,38,38,48,50,45,41,31
  └─ Other asset items,88,102,67,90,142,257,142,155,220,241,259,295
Total Assets,1422,1771,1548,2051,2442,2327,2328,2567,3209,3427,4874,5495
