Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,
Reserves,221,253,250,265,283,310,336,380,387,420,482,506,
Borrowings,259,302,254,211,241,266,149,135,109,137,181,198,
  └─ Long term Borrowings,116,172,137,124,150,164,38,21,1,25,18,35,
  └─ Short term Borrowings,122,108,95,77,85,69,111,112,104,110,155,156,
  └─ Lease Liabilities,0,0,0,0,0,0,0,2,3,2,8,7,
  └─ Other Borrowings,21,22,22,9,7,34,0,-0,0,0,0,,
Other Liabilities,69,63,86,77,82,74,91,104,77,85,82,118,
  └─ Non controlling int,0,0,0,0,0,-0,0,0,0,0,0,-0,
  └─ Trade Payables,27,13,16,13,16,22,28,43,32,39,32,36,
  └─ Advance from Customers,3,6,8,1,1,1,2,2,3,3,2,,
  └─ Other liability items,38,43,62,63,64,51,62,59,42,44,48,82,
Total Liabilities,558,627,598,560,615,659,585,627,580,651,753,831,
Fixed Assets,189,211,263,241,255,263,251,232,259,240,239,218,
  └─ Land,1.53,1.53,32.56,33.77,33.81,33.87,33.87,33.90,35.09,35.16,35.32,,
  └─ Building,39.28,39.81,32.63,34.20,36.43,47.84,49.77,52.85,56.86,57.65,66.02,,
  └─ Plant Machinery,170.48,182.40,176.59,187.32,242.75,265.12,274.28,276.42,331.63,340.09,354.60,,
  └─ Equipments,0.47,0.51,0.17,0.26,0.34,0.51,0.53,0.55,0.57,0.66,0.76,,
  └─ Computers,1.20,1.70,0.84,0.87,1.03,1.62,1.63,1.69,1.71,1.75,1.89,,
  └─ Furniture n fittings,5.21,5.77,0.37,0.57,0.60,0.77,0.82,0.83,0.86,1.04,1.27,,
  └─ Vehicles,1.78,1.79,1.05,1.05,1.72,2.49,2.49,2.50,2.96,2.96,3.04,,
  └─ Wind turbines,45.90,69.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,
  └─ Other fixed assets,0.89,0.97,38.25,22.54,0.22,0.22,1.39,1.59,1.70,1.78,1.88,,
  └─ Gross Block,266.74,303.58,282.46,280.58,316.90,352.44,364.78,370.33,431.38,441.09,464.78,,
  └─ Accumulated Depreciation,77.46,92.85,19.45,39.31,61.44,89.02,113.51,138.48,172.14,200.70,225.81,,
CWIP,0,0,0,3,10,1,0,16,0,0,0,4,
Investments,58,85,68,70,75,85,17,51,125,194,286,368,
Other Assets,311,331,266,245,274,309,317,329,196,216,228,241,
  └─ Inventories,86,93,65,58,58,53,69,109,98,85,100,77,
  └─ Trade receivables,79,76,82,79,80,91,93,100,61,91,94,115,
    └─ Receivables over 6m,3,1,0,0,0,0,19,10,6,9,7,,5
    └─ Receivables under 6m,76,75,87,84,82,94,77,93,55,84,89,,71
    └─ Prov for Doubtful,0,0,-5,-5,-2,-3,-3,-3,-0,-2,-2,,0
  └─ Cash Equivalents,94,110,74,45,52,70,98,67,16,12,3,3,
  └─ Loans n Advances,2,2,2,3,6,7,9,5,4,5,7,1,
  └─ Other asset items,50,50,43,60,79,89,47,47,17,24,23,45,
Total Assets,558,627,598,560,615,659,585,627,580,651,753,831,
