Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Equity Capital,5.90,5.90,5.90,5.90,5.90,5.90,5.90
Reserves,-4.45,-4.39,-2.19,-0.12,11.82,8.97,17.57
Borrowings,2.00,2.00,1.35,16.78,15.47,20.90,6.55
  └─ Short term Borrowings,2.00,2.00,1.35,16.78,15.47,0.00,0.00
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,20.90,6.55
Other Liabilities,6.23,4.70,4.69,4.63,7.74,4.82,5.03
  └─ Non controlling int,-0.02,-0.07,0.09,0.17,0.46,0.44,0.44
  └─ Trade Payables,0.68,0.18,0.77,1.22,0.81,2.76,1.81
  └─ Other liability items,5.57,4.59,3.83,3.24,6.47,1.62,2.78
Total Liabilities,9.68,8.21,9.75,27.19,40.93,40.59,35.05
Fixed Assets,0.11,0.17,1.12,1.12,1.12,0.17,0.17
  └─ Land,0.09,0.09,0.00,0.00,0.00,0.09,0.09
  └─ Building,0.90,0.90,0.00,0.00,0.00,0.89,0.89
  └─ Plant Machinery,5.51,5.51,0.00,0.00,0.00,5.51,5.51
  └─ Equipments,0.10,0.10,0.00,0.00,0.00,0.10,0.10
  └─ Computers,0.01,0.01,0.00,0.00,0.00,0.01,0.01
  └─ Furniture n fittings,0.45,0.45,0.00,0.00,0.00,0.45,0.45
  └─ Vehicles,0.01,0.01,0.00,0.00,0.00,0.01,0.01
  └─ Intangible Assets,0.00,0.06,0.06,0.06,0.06,0.06,0.06
  └─ Other fixed assets,0.00,0.00,8.02,8.02,8.02,0.01,0.01
  └─ Gross Block,7.07,7.13,8.08,8.08,8.08,7.13,7.13
  └─ Accumulated Depreciation,6.96,6.96,6.96,6.96,6.96,6.96,6.96
CWIP,0.95,0.95,0.00,0.00,0.00,0.95,0.95
Investments,3.39,3.42,5.02,21.59,2.56,14.82,17.18
Other Assets,5.23,3.67,3.61,4.48,37.25,24.65,16.75
  └─ Inventories,1.44,1.42,1.42,1.42,1.42,1.47,2.82
  └─ Trade receivables,2.80,1.32,1.21,1.21,1.21,1.21,1.21
    └─ Receivables over 6m,2.99,1.51,1.40,1.40,1.40,1.40,1.40
    └─ Prov for Doubtful,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19
  └─ Cash Equivalents,0.14,0.14,0.27,0.38,0.15,0.18,0.29
  └─ Loans n Advances,0.12,0.10,0.00,0.00,0.00,0.00,0.00
  └─ Other asset items,0.73,0.69,0.71,1.47,34.47,21.79,12.43
Total Assets,9.68,8.21,9.75,27.19,40.93,40.59,35.05
