Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,176,176,176,176,177,177,177,177,177,177,177,177,
Reserves,3178,3995,4671,5530,5455,6429,7487,8205,8796,9689,10623,11242,
Borrowings,734,805,975,938,699,522,509,1030,1174,1365,950,1287,
  └─ Long term Borrowings,211,342,470,364,26,163,1,250,299,536,304,16,
  └─ Short term Borrowings,523,450,440,464,498,304,349,617,700,622,426,1047,
  └─ Lease Liabilities,0,0,0,0,0,0,159,162,175,207,220,225,
  └─ Other Borrowings,0,13,64,109,175,55,0,0,0,0,0,,
Other Liabilities,2019,1956,1910,2058,2106,2209,2661,2872,3505,3885,4479,4773,
  └─ Non controlling int,18,22,25,27,31,36,37,41,468,437,410,383,
  └─ Trade Payables,1096,1330,1310,1410,1455,1482,1915,2018,2187,2422,2825,2954,
  └─ Advance from Customers,42,35,18,25,28,30,43,37,9,33,28,,
  └─ Other liability items,863,569,557,596,591,660,666,777,842,994,1216,1436,
Total Liabilities,6106,6932,7732,8702,8437,9337,10833,12284,13652,15116,16230,17480,
Fixed Assets,1877,1667,1958,2028,1969,2253,2243,2308,3579,3815,3990,3939,
  └─ Land,92,80,98,108,108,103,93,123,141,145,180,,
  └─ Building,622,629,714,763,788,1054,1057,1144,1279,1513,1644,,
  └─ Plant Machinery,985,1122,1303,1431,1527,1719,1862,2074,2408,2775,3086,,
  └─ Equipments,53,58,62,59,68,69,73,78,88,93,93,,
  └─ Furniture n fittings,81,89,94,104,113,126,129,134,148,159,173,,
  └─ Vehicles,31,35,35,42,44,45,45,47,43,44,56,,
  └─ Intangible Assets,634,425,425,426,367,374,375,291,1322,1321,1321,1056,
  └─ Other fixed assets,43,46,112,113,125,139,146,149,154,164,202,,
  └─ Gross Block,2541,2484,2843,3046,3139,3629,3779,4041,5583,6215,6756,,
  └─ Accumulated Depreciation,664,816,884,1018,1170,1377,1536,1733,2004,2400,2766,,
CWIP,50,45,42,42,64,147,147,168,175,232,169,137,
Investments,1813,2691,3240,3805,3359,2800,4160,6220,6265,6933,7468,8947,
Other Assets,2365,2529,2492,2827,3045,4137,4283,3589,3633,4136,4603,4456,
  └─ Inventories,973,1096,1107,1256,1301,1380,1734,1911,2024,1947,2300,2322,
  └─ Trade receivables,711,809,650,706,834,814,562,646,849,899,888,715,
    └─ Receivables over 6m,33,0,0,0,0,0,0,0,53,80,100,,37
    └─ Receivables under 6m,704,835,666,722,850,833,576,665,823,854,827,,660
    └─ Prov for Doubtful,-27,-26,-16,-16,-17,-19,-15,-19,-27,-35,-38,,-22
  └─ Cash Equivalents,276,220,305,306,328,811,1329,570,326,666,578,562,
  └─ Loans n Advances,119,106,108,121,123,128,138,147,101,216,317,26,
  └─ Other asset items,286,298,322,438,460,1005,520,314,333,408,519,831,
Total Assets,6106,6932,7732,8702,8437,9337,10833,12284,13652,15116,16230,17480,
