Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,
Reserves,84,107,116,121,133,139,150,169,177,192,205,213,
Borrowing,12,25,23,20,17,21,20,33,34,26,21,2,
Other Liabilities,6,23,25,25,31,37,38,43,46,50,60,46,
  └─ Non controlling int,0.00,14.07,14.96,15.31,16.80,20.03,21.27,23.70,28.46,32.69,37.46,33.08,
  └─ Trade Payables,2.05,2.08,1.62,1.14,5.30,5.34,6.52,7.06,8.17,5.80,7.73,0.34,
  └─ Advance from Customers,0.35,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,3.82,6.22,8.12,8.31,8.45,11.57,9.76,12.54,9.41,11.77,14.31,12.10,
Total Liabilities,109,161,170,172,188,203,214,252,263,275,292,267,
Fixed Assets,3,29,28,55,60,52,41,54,70,63,56,18,
  └─ Land,0.69,3.47,3.47,5.40,5.34,6.01,6.01,6.01,6.01,5.34,5.34,,
  └─ Building,1.73,18.08,18.75,24.96,35.13,31.88,24.57,30.65,35.02,36.11,35.66,,
  └─ Plant Machinery,2.80,13.62,14.07,35.68,30.41,29.60,31.02,46.99,69.35,76.14,76.34,,
  └─ Equipments,0.04,0.62,0.62,0.89,0.87,0.89,0.89,0.92,1.00,1.11,1.11,,
  └─ Computers,0.16,0.71,0.76,0.97,0.89,0.94,0.93,1.42,1.66,1.72,1.91,,
  └─ Furniture n fittings,0.59,6.90,7.02,9.77,9.21,9.36,9.41,10.73,12.10,12.59,12.42,,
  └─ Vehicles,0.68,0.83,0.93,1.62,1.59,1.74,1.74,1.74,1.94,1.98,2.62,,
  └─ Intangible Assets,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,
  └─ Other fixed assets,0.09,0.08,0.74,1.78,0.72,0.71,0.87,0.86,0.87,1.20,1.20,,
  └─ Gross Block,6.78,44.32,46.37,81.08,84.17,81.14,75.45,99.33,127.96,136.20,136.61,,
  └─ Accumulated Depreciation,3.71,15.71,18.71,25.94,23.87,29.28,34.28,44.94,57.77,73.18,80.93,,
CWIP,0,0,24,1,1,6,16,0,0,0,8,0,
Investments,99,106,96,101,105,126,140,161,151,170,173,218,
Other Assets,7,27,23,15,22,19,18,37,42,43,56,32,
  └─ Inventories,1.24,1.61,1.26,1.45,1.69,3.69,3.05,7.48,10.74,14.96,19.45,1.07,
  └─ Trade receivables,0.83,0.99,0.72,1.50,2.41,3.49,2.27,3.08,4.25,2.52,3.66,0.41,
    └─ Receivables over 6m,0.01,0.00,0.14,0.10,0.00,0.00,0.19,0.03,0.03,0.05,0.08,,0.00
    └─ Receivables under 6m,0.82,0.99,0.61,1.40,2.41,3.49,2.08,3.04,4.22,2.47,3.58,,1.43
    └─ Prov for Doubtful,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,0.92,6.18,3.06,1.26,3.25,1.69,3.15,7.95,6.24,6.97,5.84,5.28,
  └─ Loans n Advances,0.93,0.04,0.02,0.01,0.08,0.12,0.08,0.10,0.12,0.04,2.43,14.03,
  └─ Other asset items,3.15,17.75,17.52,11.00,14.17,9.93,9.17,18.21,20.81,18.26,24.88,10.76,
Total Assets,109,161,170,172,188,203,214,252,263,275,292,267,
