Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.01,0.01,5,8,9,9
Reserves,13,8,20,74,127,114
Borrowings,55,55,70,33,36,46
  └─ Long term Borrowings,46.69,46.76,67.04,31.21,35.03,41.93
  └─ Short term Borrowings,7.81,7.42,2.78,1.84,0.75,2.90
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.77
  └─ Preference Capital,0.44,0.44,0.16,0.16,0.16,0.00
Other Liabilities,35,44,24,20,22,42
  └─ Trade Payables,8.35,8.64,8.52,7.67,1.91,11.85
  └─ Advance from Customers,0.00,0.00,0.01,0.00,0.00,
  └─ Other liability items,26.45,35.79,15.46,12.77,20.56,29.78
Total Liabilities,103,107,119,135,194,210
Fixed Assets,69,65,60,56,61,72
  └─ Building,20.01,20.01,20.19,20.19,20.19,
  └─ Plant Machinery,86.41,88.10,89.16,89.41,89.47,
  └─ Equipments,0.40,0.26,0.28,0.26,0.38,
  └─ Computers,0.23,0.15,0.17,0.21,0.35,
  └─ Furniture n fittings,1.03,0.66,0.68,0.34,0.35,
  └─ Vehicles,0.66,0.58,0.62,0.67,0.67,
  └─ Intangible Assets,1.66,1.55,1.55,1.63,11.22,25.35
  └─ Other fixed assets,0.17,0.03,0.05,0.06,0.96,
  └─ Gross Block,110.57,111.34,112.70,112.77,123.59,
  └─ Accumulated Depreciation,41.93,46.81,52.46,57.26,62.97,
CWIP,3,6,10,17,18,28
Investments,0,0,0,0,0,0
Other Assets,31,36,49,63,115,110
  └─ Inventories,1,1,1,1,4,10
  └─ Trade receivables,15,20,31,35,36,70
    └─ Receivables over 6m,0.00,0.00,17.85,19.48,6.13,
    └─ Receivables under 6m,14.52,20.73,14.18,16.69,30.36,
    └─ Prov for Doubtful,0.00,-0.74,-0.74,-0.74,0.00,
  └─ Cash Equivalents,1,0,0,8,27,3
  └─ Loans n Advances,1,0,1,1,3,2
  └─ Other asset items,14,14,16,17,44,27
Total Assets,103,107,119,135,194,210
