Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2017
Equity Capital,3.15,3.15,3.15,3.15,3.15,3.15,
Reserves,5.01,5.13,5.29,7.32,39.41,37.08,
Borrowings,24.59,29.30,49.15,54.67,143.08,156.46,
  └─ Long term Borrowings,5,5,20,24,129,156,1
  └─ Short term Borrowings,19,24,29,30,14,0,14
  └─ Lease Liabilities,0,0,0,0,0,0,0
  └─ Other Borrowings,0,0,-0,0,0,0,
Other Liabilities,10.82,23.97,43.57,50.30,131.23,8.15,
  └─ Non controlling int,1.32,1.72,3.58,0.00,0.00,0.00,0.00
  └─ Trade Payables,7.47,19.52,38.16,44.77,125.17,2.11,56.87
  └─ Advance from Customers,0.00,0.00,0.00,0.00,1.50,1.50,
  └─ Other liability items,2.03,2.73,1.83,5.53,4.56,4.54,1.60
Total Liabilities,43.57,61.55,101.16,115.44,316.87,204.84,
Fixed Assets,0.50,0.48,0.46,0.53,30.44,30.41,
  └─ Land,0.00,0.04,0.04,0.04,30.04,30.04,
  └─ Plant Machinery,0.01,0.01,0.01,0.01,0.01,0.01,
  └─ Equipments,0.00,0.01,0.01,0.08,0.08,0.09,
  └─ Computers,0.01,0.00,0.00,0.00,0.00,0.00,
  └─ Furniture n fittings,0.17,0.02,0.02,0.13,0.13,0.13,
  └─ Vehicles,0.32,0.58,0.58,0.52,0.52,0.53,
  └─ Other fixed assets,-0.01,0.00,0.07,0.05,0.05,0.05,
  └─ Gross Block,0.50,0.66,0.73,0.83,30.83,30.85,
  └─ Accumulated Depreciation,0.00,0.18,0.27,0.30,0.40,0.45,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.59,0.48,0.00,0.00,0.00,0.00,
Other Assets,42.48,60.59,100.70,114.91,286.43,174.43,
  └─ Inventories,0,0,0,1,1,0,2
  └─ Trade receivables,31,51,76,89,178,49,72
    └─ Receivables over 6m,0.21,8.29,75.44,0.00,1.96,46.14,
    └─ Receivables under 6m,30.87,43.11,0.21,88.65,176.44,2.67,
  └─ Cash Equivalents,0,0,1,0,1,0,0
  └─ Loans n Advances,11,9,0,0,1,0,8
  └─ Other asset items,0,0,24,25,106,125,0
Total Assets,43.57,61.55,101.16,115.44,316.87,204.84,
