Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,31.35,31.35,31.35,94.05,94.05,94.05,94.05,94.05,141.07,141.07,141.07,141.07,
Reserves,132.74,134.88,134.59,74.76,77.08,77.25,78.08,74.37,30.33,31.25,32.18,34.28,
Borrowings,5.76,5.42,4.27,4.70,0.61,0.72,0.51,0.29,0.10,0.04,0.94,0.78,
  └─ Long term Borrowings,5.20,4.82,4.27,0.00,0.00,0.51,0.29,0.20,0.07,0.00,0.78,0.60,
  └─ Short term Borrowings,0.56,0.60,0.00,0.00,0.00,0.00,0.23,0.09,0.03,0.04,0.16,0.18,
  └─ Other Borrowings,0.00,0.00,0.00,4.70,0.61,0.21,-0.01,0.00,0.00,0.00,0.00,,
Other Liabilities,15.85,14.49,4.39,3.42,2.70,3.73,5.20,10.43,6.35,3.30,3.50,2.16,
  └─ Trade Payables,14.63,13.14,3.69,1.35,1.95,2.99,4.62,7.66,1.89,2.15,1.22,0.73,
  └─ Other liability items,1.22,1.35,0.70,2.07,0.75,0.74,0.58,2.77,4.46,1.15,2.28,1.43,
Total Liabilities,185.70,186.14,174.60,176.93,174.44,175.75,177.84,179.14,177.85,175.66,177.69,178.29,
Fixed Assets,4.03,3.75,3.64,4.32,2.08,19.48,18.86,18.70,60.46,60.30,61.14,56.26,
  └─ Building,3.50,3.50,3.54,3.54,1.35,9.30,9.30,9.30,7.96,7.96,7.96,,
  └─ Plant Machinery,0.39,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.27,,
  └─ Equipments,2.65,1.39,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.53,1.55,,
  └─ Furniture n fittings,1.72,1.57,1.57,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,,
  └─ Vehicles,0.42,0.42,0.42,1.31,0.90,1.30,1.30,1.30,1.30,1.30,2.35,,
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,9.32,8.91,8.96,51.86,51.86,51.81,,
  └─ Gross Block,8.68,7.10,7.27,8.21,5.61,23.28,22.87,22.92,64.48,64.49,65.56,,
  └─ Accumulated Depreciation,4.65,3.35,3.62,3.89,3.52,3.79,4.00,4.21,4.02,4.19,4.42,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,99.59,98.19,96.15,101.47,100.51,0.00,0.00,0.00,0.00,0.00,0.00,12.78,
Other Assets,82.08,84.20,74.81,71.14,71.85,156.27,158.98,160.44,117.39,115.36,116.55,109.25,
  └─ Inventories,0,0,0,0,0,0,0,0,0,0,1,0,
  └─ Trade receivables,20,20,7,5,4,4,4,8,2,5,4,1,
    └─ Receivables over 6m,3.63,5.70,2.43,1.84,2.50,4.18,4.46,0.00,0.93,3.93,3.31,,1.90
    └─ Receivables under 6m,16.25,14.23,4.70,3.07,1.94,0.00,0.00,7.64,1.42,1.44,0.36,,2.10
  └─ Cash Equivalents,1,1,3,2,2,2,1,2,6,2,2,3,
  └─ Loans n Advances,0,0,0,56,58,39,40,38,53,84,87,93,
  └─ Other asset items,62,64,64,9,8,111,113,113,56,24,23,13,
Total Assets,185.70,186.14,174.60,176.93,174.44,175.75,177.84,179.14,177.85,175.66,177.69,178.29,
