Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,171,344,345,394,397,399,399,421,423,487,491,493
Reserves,7529,7720,8607,11880,13101,14424,16105,18835,21699,29618,34047,39550
Deposits,70823,79171,97662,111970,134879,152252,172186,181678,212988,252455,283484,313491
Borrowing,2393,5236,6345,12329,8706,12528,12271,19587,25862,25160,32596,33193
Other Liabilities,1993,2234,2527,2640,3469,3751,4006,5721,7031,10119,9626,15354
  └─ Non controlling int,0,0,0,0,80,181,217,305,352,820,915,1069
  └─ Trade Payables,19,9,275,338,407,180,498,618,625,654,523,0
  └─ Other liability items,1974,2225,2252,2302,2982,3390,3291,4798,6054,8645,8188,14284
Total Liabilities,82909,94706,115486,139214,160552,183353,204967,226241,268004,317839,360244,402081
Fixed Assets,446,508,477,452,462,477,504,643,890,996,1456,1528
  └─ Building,229.77,233.96,242.27,241.97,241.61,240.22,243.65,296.86,374.29,421.14,793.64,
  └─ Other fixed assets,816.26,973.82,1043.10,1096.58,1182.55,1223.21,1337.17,1537.83,1838.15,2089.90,2436.59,
  └─ Gross Block,1046.03,1207.78,1285.37,1338.55,1424.16,1463.43,1580.82,1834.69,2212.44,2511.04,3230.23,
  └─ Accumulated Depreciation,599.93,699.90,807.97,886.82,962.58,986.23,1076.42,1191.44,1322.12,1514.99,1774.73,
CWIP,27,16,15,10,18,28,13,29,81,67,72,0
Investments,20349,24920,27912,30595,31676,35715,36732,39065,48702,61043,66058,76471
Other Assets,62087,69262,87081,108158,128397,147133,167717,186504,218330,255733,292658,324081
  └─ Cash Equivalents,2724,3217,3955,4396,5719,4801,5980,14336,11520,10541,19560,15577
  └─ Loans n Advances,934,631,525,758,968,1073,1128,1184,1351,1443,1401,277381
  └─ Other asset items,58429,65414,82601,103003,121710,141259,160610,170983,205459,243749,271697,31124
Total Assets,82909,94706,115486,139214,160552,183353,204967,226241,268004,317839,360244,402081
