Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.38,
Reserves,85.82,92.62,91.60,92.98,84.19,84.48,91.07,104.06,101.51,115.27,122.29,122.56,
Borrowings,72.13,90.90,85.80,75.07,71.90,60.93,53.67,29.70,32.57,31.64,38.19,49.31,
  └─ Long term Borrowings,28.30,45.91,47.12,32.86,26.97,18.35,17.85,1.69,2.77,7.49,9.39,8.51,
  └─ Short term Borrowings,38.62,29.06,25.48,29.64,36.98,29.60,35.44,24.27,27.68,24.15,28.80,38.61,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,2.13,0.38,3.75,2.13,0.00,0.00,2.19,
  └─ Other Borrowings,5.21,15.93,13.20,12.57,7.95,10.85,0.00,-0.01,-0.01,0.00,0.00,,
Other Liabilities,185.90,185.94,139.69,147.27,166.36,190.87,205.55,330.21,333.30,363.64,366.20,373.22,
  └─ Trade Payables,14,12,8,8,7,6,1,8,11,10,14,15,
  └─ Advance from Customers,68,78,23,27,42,66,60,130,125,144,129,,
  └─ Other liability items,104,96,108,112,117,119,144,192,198,210,222,358,
Total Liabilities,351.23,376.84,324.47,322.70,329.83,343.66,357.67,471.35,474.76,517.93,534.06,552.47,
Fixed Assets,13.27,13.27,4.21,3.74,2.96,4.22,3.25,4.88,4.95,3.30,6.97,4.71,
  └─ Land,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,,
  └─ Building,0.00,0.00,0.00,0.00,0.00,3.78,3.86,8.81,8.81,8.83,13.97,,
  └─ Plant Machinery,7.25,7.27,1.17,1.17,1.19,1.41,1.43,1.65,2.54,2.54,2.77,,
  └─ Equipments,1.35,1.39,0.15,0.15,0.17,0.20,0.22,0.33,0.34,0.61,0.77,,
  └─ Computers,1.82,1.84,0.15,0.19,0.20,0.25,0.36,0.44,0.47,0.52,0.68,,
  └─ Furniture n fittings,2.20,2.21,0.39,0.40,0.41,0.44,0.68,0.68,0.70,0.47,0.48,,
  └─ Vehicles,10.33,10.87,3.62,4.11,3.68,3.96,3.62,3.32,2.92,2.82,2.60,,
  └─ Intangible Assets,7.75,7.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.20,0.07,0.03,0.05,0.08,0.07,0.11,0.11,0.10,0.11,0.10,,
  └─ Gross Block,31.08,31.58,5.69,6.25,5.91,10.29,10.46,15.52,16.06,16.08,21.55,,
  └─ Accumulated Depreciation,17.82,18.31,1.49,2.51,2.95,6.07,7.21,10.63,11.11,12.78,14.58,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.12,0.12,11.69,11.30,11.19,10.77,10.42,42.37,40.73,45.65,48.15,47.74,
Other Assets,337.84,363.45,308.57,307.66,315.68,328.67,344.00,424.10,429.08,468.98,478.94,500.02,
  └─ Inventories,261,275,249,245,250,243,233,328,336,372,381,393,
  └─ Trade receivables,9,20,7,7,5,10,2,1,0,0,0,0,
    └─ Receivables over 6m,8.64,19.24,0.00,0.00,0.00,0.00,1.81,0.00,0.00,0.06,0.20,,8.68
    └─ Receivables under 6m,0.79,0.31,6.53,6.64,5.02,10.32,0.00,0.98,0.12,0.00,0.00,,3.04
  └─ Cash Equivalents,10,10,8,7,8,8,18,11,11,26,22,26,
  └─ Loans n Advances,3,3,32,16,16,18,9,13,12,9,9,1,
  └─ Other asset items,55,56,13,34,37,49,83,71,70,63,67,80,
Total Assets,351.23,376.84,324.47,322.70,329.83,343.66,357.67,471.35,474.76,517.93,534.06,552.47,
