Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,18,35,70,70,70,70,70,70,70,70,
Reserves,829,306,388,696,318,404,488,584,716,577,668,834,
Borrowings,1106,653,688,766,615,259,154,150,145,145,145,145,
  └─ Long term Borrowings,,,0,0,1,3,4,0,0,0,0,0,
  └─ Short term Borrowings,,,688,766,614,255,150,150,145,145,145,145,
  └─ Other Borrowings,1106,653,0,0,-0,0,0,0,0,0,0,,
Other Liabilities,4082,3194,3505,3607,1826,1469,1536,1211,1758,1030,1235,962,
  └─ Trade Payables,3029,2173,2560,2604,952,654,431,209,158,118,123,126,
  └─ Advance from Customers,4,2,2,3,4,4,4,5,6,7,7,,
  └─ Other liability items,1048,1019,943,1000,870,811,1101,998,1594,906,1105,836,
Total Liabilities,6026,4162,4600,5104,2829,2201,2249,2015,2690,1822,2118,2011,
Fixed Assets,73,62,66,69,83,96,89,142,141,68,65,206,
  └─ Land,16.71,0.00,0.00,0.00,7.23,7.16,7.08,7.01,6.93,6.86,6.78,,
  └─ Building,1.71,4.89,5.07,4.12,4.70,5.01,5.32,40.43,40.43,36.19,36.19,,
  └─ Plant Machinery,169.58,61.49,74.33,88.14,105.39,129.11,139.89,154.61,172.06,2.38,2.38,,
  └─ Equipments,5.44,1.46,1.54,1.44,1.93,2.01,2.14,6.58,6.76,5.09,5.17,,
  └─ Computers,6.94,1.89,2.07,2.42,3.86,5.56,5.87,9.45,12.08,14.87,18.37,,
  └─ Furniture n fittings,3.99,1.50,1.71,2.33,2.39,2.40,2.51,15.79,16.11,15.57,15.72,,
  └─ Vehicles,4.07,1.59,2.46,2.91,3.10,3.25,3.39,4.13,4.13,0.21,0.21,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,9.95,10.06,5.29,
  └─ Other fixed assets,2.72,0.14,1.61,2.88,2.73,4.08,4.12,4.61,4.81,0.00,0.01,,
  └─ Gross Block,211.16,72.96,88.79,104.24,131.90,158.58,170.32,242.61,263.31,91.12,94.89,,
  └─ Accumulated Depreciation,137.97,11.30,23.05,35.20,48.46,62.58,81.06,100.93,122.49,22.61,30.08,,
CWIP,2,4,2,10,23,29,52,0,0,0,0,0,
Investments,0,0,3,9,14,11,14,21,19,28,12,12,
Other Assets,5951,4096,4529,5015,2708,2065,2093,1853,2529,1725,2042,1792,
  └─ Inventories,150,19,74,5,7,7,6,7,6,0,0,0,
  └─ Trade receivables,4154,2582,3460,3982,1870,1463,890,548,463,317,310,227,
    └─ Receivables over 6m,2305,1343,1288,1715,1371,1448,908,828,679,115,113,,1763
    └─ Receivables under 6m,2283,1974,2854,2798,1462,970,0,370,336,643,638,,2442
    └─ Prov for Doubtful,-435,-735,-683,-532,-964,-955,-19,-649,-552,-441,-442,,-361
  └─ Cash Equivalents,1350,1008,489,555,417,233,760,821,1601,1030,1359,1328,
  └─ Loans n Advances,4,-447,-427,5,5,6,6,6,7,4,5,3,
  └─ Other asset items,293,935,933,468,410,356,431,471,452,375,369,235,
Total Assets,6026,4162,4600,5104,2829,2201,2249,2015,2690,1822,2118,2011,
