Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.01,3.01,3.01,3.01,3.01,3.01,3.01
Reserves,-1.49,3.86,-1.78,-1.77,-1.63,-1.47,-0.34
Borrowings,4.20,9.89,3.52,7.68,8.74,5.92,5.72
  └─ Long term Borrowings,3.13,4.32,3.05,7.68,3.44,0.47,1.25
  └─ Short term Borrowings,1.07,5.57,0.47,0.00,5.31,5.45,4.47
  └─ Other Borrowings,0.00,0.00,0.00,0.00,-0.01,0.00,
Other Liabilities,5.72,11.43,6.83,10.03,42.93,51.37,87.50
  └─ Trade Payables,1.15,1.45,1.42,5.06,24.15,15.04,46.73
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.81,16.17,
  └─ Other liability items,4.57,9.98,5.41,4.97,17.97,20.16,40.77
Total Liabilities,11.44,28.19,11.58,18.95,53.05,58.83,95.89
Fixed Assets,0.18,9.07,0.30,0.56,3.07,2.59,2.49
  └─ Plant Machinery,0.01,0.00,0.01,0.01,0.01,0.04,
  └─ Equipments,0.16,0.00,0.16,0.16,0.24,0.06,
  └─ Computers,0.04,0.00,0.04,0.67,0.90,0.09,
  └─ Furniture n fittings,0.02,0.00,0.02,0.08,0.18,0.04,
  └─ Vehicles,0.00,0.00,0.00,0.51,1.17,0.63,
  └─ Intangible Assets,0.18,0.00,0.30,0.33,1.14,0.89,2.15
  └─ Other fixed assets,-0.01,9.07,0.00,-0.01,0.96,0.84,
  └─ Gross Block,0.40,9.07,0.53,1.75,4.60,2.59,
  └─ Accumulated Depreciation,0.22,0.00,0.23,1.19,1.53,0.00,
CWIP,0.48,0.48,0.61,0.61,0.13,0.13,0.00
Investments,0.59,0.00,0.59,0.59,0.00,0.00,0.00
Other Assets,10.19,18.64,10.08,17.19,49.85,56.11,93.40
  └─ Inventories,0,6,0,0,9,14,16
  └─ Trade receivables,7,5,4,3,8,9,0
  └─ Cash Equivalents,0,2,0,0,2,2,1
  └─ Loans n Advances,1,1,2,6,0,0,2
  └─ Other asset items,1,5,4,7,31,31,75
Total Assets,11.44,28.19,11.58,18.95,53.05,58.83,95.89
