audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Un-Audited,B,06-Feb-2025 16:52:42,State Bank of India,Consolidated,Non-cumulative,00:00:18,06-Feb-2025 16:53:00,06-Feb-2025 16:52,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Non-Ind-AS,-,INE062A01012,,01-Oct-202431-Dec-2024Q3UBNCAESBIN,Quarterly,A,Third Quarter,,,1192917,SBIN,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_118874_1373047_06022025045242.xml
Un-Audited,B,06-Feb-2025 16:50:52,State Bank of India,Non-Consolidated,Non-cumulative,00:00:14,06-Feb-2025 16:51:06,06-Feb-2025 16:50,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Non-Ind-AS,-,INE062A01012,,01-Oct-202431-Dec-2024Q3UBNNAESBIN,Quarterly,A,Third Quarter,,,1192915,SBIN,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_118873_1373034_06022025045052.xml
Un-Audited,B,08-Nov-2024 16:45:57,State Bank of India,Consolidated,Non-cumulative,00:00:50,08-Nov-2024 16:46:47,08-Nov-2024 16:45,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Non-Ind-AS,-,INE062A01012,,01-Jul-202430-Sep-2024Q2UBNCAESBIN,Quarterly,A,Second Quarter,,,1184864,SBIN,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_114559_1301572_08112024044557.xml
Un-Audited,B,08-Nov-2024 16:42:34,State Bank of India,Non-Consolidated,Non-cumulative,00:00:47,08-Nov-2024 16:43:21,08-Nov-2024 16:42,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Non-Ind-AS,-,INE062A01012,,01-Jul-202430-Sep-2024Q2UBNNAESBIN,Quarterly,A,Second Quarter,,,1184857,SBIN,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_114554_1301550_08112024044234.xml
Un-Audited,B,03-Aug-2024 16:14:59,State Bank of India,Consolidated,Non-cumulative,00:00:17,03-Aug-2024 16:15:16,03-Aug-2024 16:14,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Non-Ind-AS,-,INE062A01012,,01-Apr-202430-Jun-2024Q1UBNCAESBIN,Quarterly,A,First Quarter,,,1178856,SBIN,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_110302_1211725_03082024041459.xml
Un-Audited,B,03-Aug-2024 16:11:18,State Bank of India,Non-Consolidated,Non-cumulative,00:00:12,03-Aug-2024 16:11:30,03-Aug-2024 16:11,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Non-Ind-AS,-,INE062A01012,,01-Apr-202430-Jun-2024Q1UBNNAESBIN,Quarterly,A,First Quarter,,,1178855,SBIN,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_110301_1211719_03082024041118.xml
Audited,B,09-May-2024 17:27:51,State Bank of India,Consolidated,Non-cumulative,00:00:44,09-May-2024 17:28:35,09-May-2024 17:27,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Non-Ind-AS,-,INE062A01012,,01-Jan-202431-Mar-2024Q4ABNCAESBIN,Quarterly,A,Fourth Quarter,,,1170820,SBIN,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_105533_1119132_09052024052751.xml
Audited,B,09-May-2024 17:21:33,State Bank of India,Non-Consolidated,Non-cumulative,00:00:06,09-May-2024 17:21:39,09-May-2024 17:21,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Non-Ind-AS,-,INE062A01012,,01-Jan-202431-Mar-2024Q4ABNNAESBIN,Quarterly,A,Fourth Quarter,,,1170812,SBIN,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_105529_1119098_09052024052132.xml
Un-Audited,B,03-Feb-2024 16:21:58,State Bank of India,Consolidated,Non-cumulative,00:02:18,03-Feb-2024 16:24:16,03-Feb-2024 16:21,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Non-Ind-AS,-,INE062A01012,,01-Oct-202331-Dec-2023Q3UBNCAESBIN,Quarterly,A,Third Quarter,,,1164517,SBIN,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_102261_1043924_03022024042158.xml
Un-Audited,B,03-Feb-2024 16:18:02,State Bank of India,Non-Consolidated,Non-cumulative,00:02:14,03-Feb-2024 16:20:16,03-Feb-2024 16:18,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Non-Ind-AS,-,INE062A01012,,01-Oct-202331-Dec-2023Q3UBNNAESBIN,Quarterly,A,Third Quarter,,,1164511,SBIN,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_102258_1043913_03022024041802.xml
Un-Audited,B,04-Nov-2023 16:02:46,State Bank of India,Consolidated,Non-cumulative,00:33:17,04-Nov-2023 16:36:03,04-Nov-2023 16:02,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Non-Ind-AS,-,INE062A01012,,01-Jul-202330-Sep-2023Q2UBNCAESBIN,Quarterly,A,Second Quarter,,,1157759,SBIN,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_98829_976724_04112023040246.xml
Un-Audited,B,04-Nov-2023 15:59:04,State Bank of India,Non-Consolidated,Non-cumulative,00:28:58,04-Nov-2023 16:28:02,04-Nov-2023 15:59,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Non-Ind-AS,-,INE062A01012,,01-Jul-202330-Sep-2023Q2UBNNAESBIN,Quarterly,A,Second Quarter,,,1157755,SBIN,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_98827_976718_04112023035904.xml
Un-Audited,B,04-Aug-2023 17:43:07,State Bank of India,Consolidated,Non-cumulative,00:02:56,04-Aug-2023 17:46:03,04-Aug-2023 17:43,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Non-Ind-AS,-,INE062A01012,,01-Apr-202330-Jun-2023Q1UBNCAESBIN,Quarterly,A,First Quarter,,,1153037,SBIN,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_95361_908420_04082023054306.xml
Un-Audited,B,04-Aug-2023 17:38:02,State Bank of India,Non-Consolidated,Non-cumulative,00:02:30,04-Aug-2023 17:40:32,04-Aug-2023 17:38,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Non-Ind-AS,-,INE062A01012,,01-Apr-202330-Jun-2023Q1UBNNAESBIN,Quarterly,A,First Quarter,,,1153034,SBIN,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_95358_908392_04082023053802.xml
Audited,B,19-May-2023 17:26:23,State Bank of India,Non-Consolidated,Non-cumulative,00:25:40,19-May-2023 17:52:03,19-May-2023 17:26,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Non-Ind-AS,-,INE062A01012,,01-Jan-202331-Mar-2023Q4ABNNAESBIN,Quarterly,A,Fourth Quarter,,,1147801,SBIN,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_92112_847034_19052023052623.xml
Audited,B,19-May-2023 12:28:08,State Bank of India,Consolidated,Non-cumulative,00:05:57,19-May-2023 12:34:05,19-May-2023 12:28,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Non-Ind-AS,-,INE062A01012,,01-Jan-202331-Mar-2023Q4ABNCAESBIN,Quarterly,A,Fourth Quarter,,,1147669,SBIN,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/BANKING_92046_846441_19052023122808.xml
