bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
AXISBANK,18-Jul-2026,Board Meeting Intimation,Axis Bank Limited has informed the Exchange about Board Meeting to be held on 18-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2027 .,Banks,19-Jun-2026 14:55:23,Axis Bank Limited,INE238A01026,00:00:04,19-Jun-2026 14:55:27,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/XMLPIBM30062026_PRIOR_INTIMATION_WebXMLFile_20260619_145521896.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_1693_20260619_145521916_WEB.html,3.23 KB,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,25-Apr-2026,Board Meeting Intimation,Axis Bank Limited has informed the Exchange about Board Meeting to be held on 25-Apr-2026 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2026 .,Banks,16-Apr-2026 16:37:56,Axis Bank Limited,INE238A01026,00:00:02,16-Apr-2026 16:37:58,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_532215_1642026163751_PRIOR_INTIMATION_WebXMLFile_20260416_163754391.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260416_163754_WEB.html,3.23 KB,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,27-Jan-2026,Outcome of Board Meeting,"Axis Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on January 27, 2026.",,,Axis Bank Limited,INE238A01026,,,,,,,AXISBANK,Axis Bank Ltd.,,,,,announcements
AXISBANK,26-Jan-2026,Board Meeting Intimation,Axis Bank Limited has informed the Exchange about Board Meeting to be held on 26-Jan-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2026 .,Banks,08-Jan-2026 17:15:55,Axis Bank Limited,INE238A01026,00:00:02,08-Jan-2026 17:15:57,6.64 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_75062_1596872_08012026051553_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_75062_08012026171553_iXBRL_WEB.html,2.93 KB,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,15-Oct-2025,Board Meeting Intimation,AXIS BANK LIMITED has informed the Exchange about Board Meeting to be held on 15-Oct-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2025 .,Banks,03-Oct-2025 16:27:36,Axis Bank Limited,INE238A01026,00:00:04,03-Oct-2025 16:27:40,6.38 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_67836_1540698_03102025042735_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_67836_03102025162735_iXBRL_WEB.html,2.60 KB,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,17-Jul-2025,Financial Results,"To consider and approve the financial results for the period ended Jun 30, 2025",Banks,02-Jul-2025 18:12:39,Axis Bank Limited,INE238A01026,00:00:00,02-Jul-2025 18:12:39,169.41 KB,https://nsearchives.nseindia.com/corporate/AXISBANK1_02072025181004_SEIntimationBMQ1Signed.pdf,,,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,25-Apr-2025,Outcome of Board Meeting,"Axis Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on April 25, 2025.",,,Axis Bank Limited,INE238A01026,,,,,,,AXISBANK,Axis Bank Ltd.,,,,,announcements
AXISBANK,24-Apr-2025,Board Meeting Intimation,Axis Bank Limited has informed the Exchange about Board Meeting to be held on 24-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend/Fund raising.,Banks,16-Apr-2025 11:54:56,Axis Bank Limited,INE238A01026,00:00:03,16-Apr-2025 11:54:59,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50686_1415451_16042025115453_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_50686_16042025115453_iXBRL_WEB.html,,AXISBANK,Axis Bank Ltd.,,,,,
AXISBANK,31-Jan-2025,Outcome of Board Meeting,"Axis Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on January 31, 2025.",,,Axis Bank Limited,INE238A01026,,,,,,,AXISBANK,Axis Bank Ltd.,,,,,announcements
AXISBANK,16-Jan-2025,Board Meeting Intimation,Axis Bank Limited has informed the Exchange about Board Meeting to be held on 16-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,Banks,06-Jan-2025 18:02:37,Axis Bank Limited,INE238A01026,00:00:02,06-Jan-2025 18:02:39,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43171_1338137_06012025060232_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43171_06012025180232_iXBRL_WEB.html,,AXISBANK,Axis Bank Ltd.,,,,,
