exDate,recDate,subject,faceVal
29-Jul-2026 11:01:11,29-Jul-2026 11:01:11,General Updates,1
27-Jul-2026 17:26:38,27-Jul-2026 17:26:38,Record Date,1
15-May-2026 16:59:43,15-May-2026 16:59:43,Dividend,1
04-Nov-2025 14:44:20,04-Nov-2025 14:44:20,General Updates,1
03-Nov-2025 18:09:52,03-Nov-2025 18:09:52,Record Date,1
03-Nov-2025 18:07:36,03-Nov-2025 18:07:36,Dividend,1
06-Aug-2025 10:59:49,06-Aug-2025 10:59:49,General Updates,1
04-Aug-2025 17:58:26,04-Aug-2025 17:58:26,Record Date,1
04-Aug-2025 17:56:42,04-Aug-2025 17:56:42,Bonus,1
15-May-2025 17:55:42,15-May-2025 17:55:42,Dividend,1
19-Nov-2024 16:55:49,19-Nov-2024 16:55:49,Dividend,1
16-Nov-2024 12:23:51,16-Nov-2024 12:23:51,Updates,1
14-Nov-2024 15:05:46,14-Nov-2024 15:05:46,Record Date,1
20-Sep-2024 18:13:54,20-Sep-2024 18:13:54,Bonus,1
09-Aug-2024 14:06:25,09-Aug-2024 14:06:25,Updates,1
07-Aug-2024 18:16:36,07-Aug-2024 18:16:36,Book Closure,1
07-Aug-2024 18:15:09,07-Aug-2024 18:15:09,Dividend Updates,1
07-Aug-2024 18:14:02,07-Aug-2024 18:14:02,Record Date,1
30-May-2024 14:20:03,30-May-2024 14:20:03,Dividend,1
04-Aug-2023 10:38:08,04-Aug-2023 10:38:08,Updates,1
26-Jul-2023 17:46:31,26-Jul-2023 17:46:31,Dividend Updates,1
26-Jul-2023 17:38:21,26-Jul-2023 17:38:21,Record Date,1
26-Jul-2023 17:36:49,26-Jul-2023 17:36:49,Book Closure,1
27-May-2023 14:27:26,27-May-2023 14:27:26,Dividend Updates,1
27-May-2023 14:24:04,27-May-2023 14:24:04,Dividend,1
03-Aug-2022 17:41:42,03-Aug-2022 17:41:42,General updates,1
03-Aug-2022 16:29:54,03-Aug-2022 16:29:54,Book Closure,1
28-May-2022 14:25:56,28-May-2022 14:25:56,Dividend,1
11-Jul-2021 11:02:14,11-Jul-2021 11:02:14,Book Closure,1
07-Jul-2021 23:55:37,07-Jul-2021 23:55:37,Dividend Updates,1
30-Jun-2021 18:28:34,30-Jun-2021 18:28:34,Book Closure,1
25-Jun-2021 14:19:36,25-Jun-2021 14:19:36,Dividend,1
30-Jun-2020 16:51:00,30-Jun-2020 16:51:00,Dividend Updates,1
09-Mar-2020 15:11:00,09-Mar-2020 15:11:00,Press Release,1
05-Mar-2020 13:24:00,05-Mar-2020 13:24:00,Record Date,1
05-Mar-2020 13:15:00,05-Mar-2020 13:15:00,Dividend,1
13-Aug-2019 09:34:00,13-Aug-2019 09:34:00,AGM/Book Closure,1
30-May-2019 15:07:00,30-May-2019 15:07:00,Dividend,1
11-Aug-2018 18:17:00,11-Aug-2018 18:17:00,AGM/Book Closure,1
29-May-2018 15:28:00,29-May-2018 15:28:00,Dividend,1
14-Aug-2017 10:41:00,14-Aug-2017 10:41:00,AGM/Book Closure,1
30-May-2017 14:39:00,30-May-2017 14:39:00,Dividend,1
16-Aug-2016 16:23:00,16-Aug-2016 16:23:00,AGM/Book Closure,1
30-May-2016 14:25:00,30-May-2016 14:25:00,Dividend,1
31-Jul-2015 14:53:00,31-Jul-2015 14:53:00,Date of payment of dividend,1
31-Jul-2015 14:47:00,31-Jul-2015 14:47:00,AGM/Book Closure,1
30-May-2015 15:56:00,30-May-2015 15:56:00,Dividend,1
04-Aug-2014 17:52:00,04-Aug-2014 17:52:00,Date of payment of dividend,1
04-Aug-2014 13:08:00,04-Aug-2014 13:08:00,AGM/Book Closure,1
28-May-2014 14:40:00,28-May-2014 14:40:00,Stock split/Dividend,1
29-Jul-2013 10:24:00,29-Jul-2013 10:24:00,Date of payment of dividend,1
29-Jul-2013 10:24:00,29-Jul-2013 10:24:00,AGM/Book Closure,1
29-May-2013 16:00:00,29-May-2013 16:00:00,Dividend,1
31-Jul-2012 20:21:00,31-Jul-2012 20:21:00,AGM / Book Closure,1
29-May-2012 14:01:00,29-May-2012 14:01:00,Dividend,1
25-Aug-2011 11:46:00,25-Aug-2011 11:46:00,Revision in Book Closure,1
08-Jun-2011 12:25:00,08-Jun-2011 12:25:00,Date of payment of dividend,1
31-May-2011 18:29:00,31-May-2011 18:29:00,Book Closure,1
30-May-2011 10:37:00,30-May-2011 10:37:00,Dividend,1
04-Aug-2010 14:21:00,04-Aug-2010 14:21:00,AGM/Book Closure,1
29-May-2010 13:58:00,29-May-2010 13:58:00,Dividend,1
04-Aug-2009 20:42:00,04-Aug-2009 20:42:00,Updates,1
31-Jul-2009 12:42:00,31-Jul-2009 12:42:00,AGM/Book Closure/Others,1
30-Jun-2009 17:44:00,30-Jun-2009 17:44:00,Dividend,1
08-Jul-2008 16:38:00,08-Jul-2008 16:38:00,Book Closure,1
28-Jun-2008 14:47:00,28-Jun-2008 14:47:00,Dividend,1
10-Jul-2007 18:00:00,10-Jul-2007 18:00:00,Book Closure/Others,1
20-Jun-2007 15:19:00,20-Jun-2007 15:19:00,Dividend,1
19-Jul-2006 00:00:00,19-Jul-2006 00:00:00,AGM/Book Closure,1
30-Jun-2006 00:00:00,30-Jun-2006 00:00:00,Dividend,1
30-Jun-2005 00:00:00,30-Jun-2005 00:00:00,Dividend,1
