exDate,recDate,subject,faceVal
06-Apr-2022 17:18:19,06-Apr-2022 17:18:19,Newspaper Advertisements,1
02-May-2019 09:09:00,02-May-2019 09:09:00,AGM/Book Closure,1
26-Apr-2019 19:53:00,26-Apr-2019 19:53:00,Dividend,1
26-Apr-2018 14:23:00,26-Apr-2018 14:23:00,AGM/Book Closure,1
26-Apr-2018 14:21:00,26-Apr-2018 14:21:00,Dividend,1
26-Jul-2017 14:20:00,26-Jul-2017 14:20:00,Stock split,1
11-May-2017 18:28:00,11-May-2017 18:28:00,AGM/Book Closure,1
19-Apr-2017 16:42:00,19-Apr-2017 16:42:00,Dividend,1
05-May-2016 13:30:00,05-May-2016 13:30:00,AGM/Book Closure,1
05-May-2016 13:27:00,05-May-2016 13:27:00,Date of payment of dividend,1
27-Apr-2016 10:34:00,27-Apr-2016 10:34:00,Dividend,1
08-May-2015 17:45:00,08-May-2015 17:45:00,Date of payment of dividend,1
08-May-2015 17:43:00,08-May-2015 17:43:00,AGM/Book Closure,1
22-Apr-2015 12:28:00,22-Apr-2015 12:28:00,Dividend,1
12-May-2014 20:40:00,12-May-2014 20:40:00,Date of payment of dividend,1
12-May-2014 20:40:00,12-May-2014 20:40:00,AGM/Book Closure,1
23-Apr-2014 13:52:00,23-Apr-2014 13:52:00,Dividend,1
03-May-2013 10:32:00,03-May-2013 10:32:00,Date of payment of dividend,1
03-May-2013 10:32:00,03-May-2013 10:32:00,AGM/Book Closure,1
17-Apr-2013 11:52:00,17-Apr-2013 11:52:00,Dividend,1
13-Jun-2012 19:03:00,13-Jun-2012 19:03:00,AGM / Book Closure,1
25-Apr-2012 14:51:00,25-Apr-2012 14:51:00,Dividend,1
26-May-2011 17:11:00,26-May-2011 17:11:00,AGM / Book Closure,1
20-Apr-2011 12:10:00,20-Apr-2011 12:10:00,Dividend,1
31-May-2010 11:56:00,31-May-2010 11:56:00,AGM/Book Closure,1
27-Apr-2010 12:37:00,27-Apr-2010 12:37:00,Dividend,1
22-Apr-2009 17:18:00,22-Apr-2009 17:18:00,Outcome of Board Meeting,1
