exDate,recDate,subject,faceVal
29-Apr-2026 14:54:51,29-Apr-2026 14:54:51,Updates,1
23-Mar-2026 14:56:06,23-Mar-2026 14:56:06,Dividend,1
18-Mar-2026 20:08:26,18-Mar-2026 20:08:26,Record Date,1
17-Sep-2025 17:38:38,17-Sep-2025 17:38:38,General Updates,1
21-Aug-2025 16:47:55,21-Aug-2025 16:47:55,Dividend,1
18-Aug-2025 18:33:40,18-Aug-2025 18:33:40,Record Date,1
18-Jun-2025 13:11:39,18-Jun-2025 13:11:39,Dividend,1
18-Jun-2025 13:07:56,18-Jun-2025 13:07:56,Dividend,1
13-Jun-2025 16:40:53,13-Jun-2025 16:40:53,Record Date,1
16-Dec-2024 16:47:53,16-Dec-2024 16:47:53,Dividend,1
16-Dec-2024 16:39:44,16-Dec-2024 16:39:44,Dividend,1
11-Dec-2024 20:46:41,11-Dec-2024 20:46:41,Record Date,1
25-Sep-2024 17:41:36,25-Sep-2024 17:41:36,Record Date,1
02-Sep-2024 16:54:00,02-Sep-2024 16:54:00,Dividend Updates,1
02-Sep-2024 16:51:47,02-Sep-2024 16:51:47,Dividend,1
28-Aug-2024 16:57:03,28-Aug-2024 16:57:03,Record Date,1
26-Jul-2024 14:54:44,26-Jul-2024 14:54:44,Dividend Updates,1
26-Jul-2024 14:52:45,26-Jul-2024 14:52:45,Dividend,1
23-Jul-2024 15:57:19,23-Jul-2024 15:57:19,Record Date,1
16-May-2024 16:24:14,16-May-2024 16:24:14,Dividend Updates,1
16-May-2024 16:18:29,16-May-2024 16:18:29,Dividend,1
13-May-2024 20:48:33,13-May-2024 20:48:33,Record Date,1
18-Dec-2023 15:36:14,18-Dec-2023 15:36:14,Dividend Updates,1
18-Dec-2023 15:36:14,18-Dec-2023 15:36:14,Dividend,1
18-Dec-2023 15:32:27,18-Dec-2023 15:32:27,Dividend,1
13-Dec-2023 21:46:09,13-Dec-2023 21:46:09,Record Date,1
22-May-2023 22:39:44,22-May-2023 22:39:44,Dividend Updates,1
22-May-2023 22:33:24,22-May-2023 22:33:24,Dividend,1
17-May-2023 23:06:43,17-May-2023 23:06:43,Dividend Updates,1
17-May-2023 23:01:40,17-May-2023 23:01:40,Record Date,1
28-Mar-2023 17:36:49,28-Mar-2023 17:36:49,Dividend,1
28-Mar-2023 17:36:49,28-Mar-2023 17:36:49,Dividend Updates,1
23-Mar-2023 20:00:06,23-Mar-2023 20:00:06,Record Date,1
27-Jan-2023 16:10:49,27-Jan-2023 16:10:49,Dividend Updates,1
27-Jan-2023 16:06:22,27-Jan-2023 16:06:22,Press Release,1
23-Jan-2023 18:28:41,23-Jan-2023 18:28:41,Record Date,1
22-Nov-2022 15:50:12,22-Nov-2022 15:50:12,Dividend,1
17-Nov-2022 19:00:08,17-Nov-2022 19:00:08,Record Date,1
19-Jul-2022 15:57:15,19-Jul-2022 15:57:15,Dividend,1
14-Jul-2022 21:33:09,14-Jul-2022 21:33:09,Record Date,1
28-Apr-2022 15:43:14,28-Apr-2022 15:43:14,Dividend,1
28-Apr-2022 15:43:12,28-Apr-2022 15:43:12,Dividend,1
28-Apr-2022 15:43:10,28-Apr-2022 15:43:10,Outcome of Board Meeting,1
06-Apr-2022 18:40:03,06-Apr-2022 18:40:03,Record Date,1
02-Mar-2022 16:17:30,02-Mar-2022 16:17:30,Dividend,1
23-Feb-2022 20:46:23,23-Feb-2022 20:46:23,Record Date,1
15-Dec-2021 12:05:51,15-Dec-2021 12:05:51,Revised Record date,1
13-Dec-2021 16:51:47,13-Dec-2021 16:51:47,Record Date,1
11-Dec-2021 16:38:27,11-Dec-2021 16:38:27,Dividend,1
11-Dec-2021 16:38:25,11-Dec-2021 16:38:25,Dividend Updates,1
08-Dec-2021 17:16:34,08-Dec-2021 17:16:34,Dividend Updates,1
01-Sep-2021 15:32:54,01-Sep-2021 15:32:54,Dividend,1
