bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,intimationType,ixbrl,ixbrlFileSize,meetingType,oriiginalMeetingDate,proposedMeetingDate,symbol,company_name,bm_source
INDUSINDBK,19-Jul-2024,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on July 19, 2024.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,18-Jan-2024,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on January 18, 2024.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,18-Oct-2023,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on October 18, 2023.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,20-Jul-2023,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on July 20, 2023.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,18-Jul-2023,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on July 18, 2023.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,24-Apr-2023,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on April 24, 2023 for Audited Financial Results.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,18-Jan-2023,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on January 18, 2023.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,19-Oct-2022,Outcome of Board Meeting,Indusind Bank Limited  has informed the Exchange about Board Meeting held on 19-Oct-2022 to consider financial statements for the period ended September 2022,,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,20-Jul-2022,Outcome of Board Meeting,Indusind Bank Limited  has informed the Exchange about Board Meeting held on 20-Jul-2022 to consider financial statements for the period ended June 2022,,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,18-Jul-2022,Outcome of Board Meeting,Indusind Bank Limited  has informed the Exchange about Board Meeting held on 18-Jul-2022 to consider Other business matters,,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,29-Apr-2022,Outcome of Board Meeting,Indusind Bank Limited  has informed the Exchange about Board Meeting held on 29-Apr-2022 to consider financial statements for the period ended March 2022 and Dividend,,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,29-Jan-2022,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on January 29, 2022.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,27-Oct-2021,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on October 27, 2021.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,21-Oct-2021,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on October 21, 2021.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,27-Jul-2021,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on July 27, 2021.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,24-Jul-2021,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on July 24, 2021.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,29-Jan-2021,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on January 29, 2021.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,30-Oct-2020,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on October 30, 2020 for Unaudited Financial Results.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,28-Jul-2020,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on July 28, 2020.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,27-Apr-2020,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on April 27, 2020.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,14-Jan-2020,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on January 14, 2020.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,10-Oct-2019,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on October 10, 2019.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,12-Jul-2019,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding approval of Financial Results for quarter ended June 30, 2019, in its  Board meeting held on July 12, 2019.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,22-May-2019,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange that at the Board Meeting held on May 22, 2019, the Board of Directors approved the Audited Financial Results and recommended Dividend of Rs. 7.50 per Equity Share.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,13-Feb-2019,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on February 13, 2019.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,09-Jan-2019,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on January 09, 2019.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,15-Oct-2018,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on October 15, 2018.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,10-Jul-2018,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding  Board meeting held on July 10, 2018.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,11-Jan-2018,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on January 11, 2018.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,14-Oct-2017,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on October 14, 2017.",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
INDUSINDBK,23-Mar-2011,Outcome of Board Meeting,"Indusind Bank Limited has informed the Exchange that the Bank, in the meeting of the Board of Directors held on March 22, 2011, has decided to alter the Memorandum of Association of the Bank by passing a Special Resolution by the Postal Ballot process, pursuant to Section 192A of the Companies Act, 1956 read with the Companies (Passing of the Resolutions by Postal Ballot) Rules 2001. ",,,IndusInd Bank Limited,INE095A01012,,,,,,,,,,,INDUSINDBK,,announcements
