exDate,recDate,subject,faceVal
27-May-2026 21:36:55,27-May-2026 21:36:55,Updates,1
27-May-2026 21:08:22,27-May-2026 21:08:22,Record Date,1
23-Apr-2026 13:07:43,23-Apr-2026 13:07:43,Dividend,1
01-Jul-2025 17:36:48,01-Jul-2025 17:36:48,Record Date,1
08-May-2025 20:53:05,08-May-2025 20:53:05,Dividend,1
11-Jun-2024 16:20:49,11-Jun-2024 16:20:49,Book Closure,1
11-Jun-2024 16:19:26,11-Jun-2024 16:19:26,Updates,1
10-May-2024 20:10:39,10-May-2024 20:10:39,Dividend Updates,1
20-Jun-2023 20:02:13,20-Jun-2023 20:02:13,Book Closure,1
06-May-2023 13:58:09,06-May-2023 13:58:09,Dividend,1
28-Apr-2023 17:10:08,28-Apr-2023 17:10:08,Board Meeting Intimation,1
12-Jul-2022 12:06:57,12-Jul-2022 12:06:57,Newspaper Advertisements,1
26-May-2022 18:56:30,26-May-2022 18:56:30,Book Closure,1
13-May-2022 13:02:47,13-May-2022 13:02:47,Outcome of Board Meeting,1
13-May-2022 13:02:45,13-May-2022 13:02:45,Dividend,1
09-May-2017 09:59:00,09-May-2017 09:59:00,Dividend Updates,1
01-Jun-2016 19:59:00,01-Jun-2016 19:59:00,Date of payment of dividend,1
01-Jun-2016 19:59:00,01-Jun-2016 19:59:00,AGM/Book Closure,1
13-May-2016 17:08:00,13-May-2016 17:08:00,Dividend,1
29-May-2015 16:34:00,29-May-2015 16:34:00,AGM/Book Closure,1
12-May-2015 12:38:00,12-May-2015 12:38:00,Date of payment of dividend,1
12-May-2015 12:35:00,12-May-2015 12:35:00,Dividend,1
02-Jun-2014 16:12:00,02-Jun-2014 16:12:00,AGM/Book Closure,1
08-May-2014 13:04:00,08-May-2014 13:04:00,Dividend,1
09-Jan-2014 14:08:00,09-Jan-2014 14:08:00,Record Date,1
09-Jan-2014 14:08:00,09-Jan-2014 14:08:00,Date of payment of dividend,1
08-Jan-2014 18:24:00,08-Jan-2014 18:24:00,Dividend,1
28-May-2013 16:32:00,28-May-2013 16:32:00,Date of payment of dividend,1
28-May-2013 16:32:00,28-May-2013 16:32:00,AGM/Book Closure,1
09-May-2013 12:52:00,09-May-2013 12:52:00,Dividend,1
24-May-2012 21:16:00,24-May-2012 21:16:00,AGM / Book Closure,1
09-May-2012 11:54:00,09-May-2012 11:54:00,Dividend,1
27-May-2011 14:31:00,27-May-2011 14:31:00,AGM / Book Closure,1
06-May-2011 12:40:00,06-May-2011 12:40:00,Dividend,1
14-Jun-2010 15:55:00,14-Jun-2010 15:55:00,Date of payment of dividend,1
28-May-2010 15:47:00,28-May-2010 15:47:00,AGM/Book Closure,1
06-May-2010 12:53:00,06-May-2010 12:53:00,Dividend,1
05-Jun-2009 13:28:00,05-Jun-2009 13:28:00,Payment of Dividend,1
25-May-2009 14:55:00,25-May-2009 14:55:00,AGM/Book Closure,1
07-May-2009 12:07:00,07-May-2009 12:07:00,Dividend,1
10-Jun-2008 16:14:00,10-Jun-2008 16:14:00,Payment of Dividend,1
30-May-2008 15:36:00,30-May-2008 15:36:00,AGM/Book Closure,1
07-May-2008 11:10:00,07-May-2008 11:10:00,Dividend,1
11-Jun-2007 13:54:00,11-Jun-2007 13:54:00,Date of Payment of Dividend,1
21-May-2007 11:56:00,21-May-2007 11:56:00,AGM/Book Closure,1
07-May-2007 14:46:00,07-May-2007 14:46:00,Dividend,1
29-Dec-2006 17:57:00,29-Dec-2006 17:57:00,Record date/ others,1
29-Dec-2006 09:50:00,29-Dec-2006 09:50:00,Interim Dividend,1
26-May-2006 00:00:00,26-May-2006 00:00:00,Date of Payment of Dividend,1
17-May-2006 00:00:00,17-May-2006 00:00:00,AGM/Book Closure/Others,1
28-Apr-2006 00:00:00,28-Apr-2006 00:00:00,Dividend,1
03-Jun-2005 00:00:00,03-Jun-2005 00:00:00,Payment of Dividend,1
16-May-2005 00:00:00,16-May-2005 00:00:00,Date of AGM/Book Closure,1
04-May-2005 00:00:00,04-May-2005 00:00:00,Dividend,1
04-Feb-2005 00:00:00,04-Feb-2005 00:00:00,Interim Dividend/Record Date,1
