exDate,recDate,subject,faceVal
26-May-2026 20:47:58,26-May-2026 20:47:58,General Updates,1
25-May-2026 21:06:08,25-May-2026 21:06:08,Record Date,1
25-May-2026 21:02:03,25-May-2026 21:02:03,General Updates,1
14-May-2026 18:00:14,14-May-2026 18:00:14,Dividend,1
14-May-2026 17:42:48,14-May-2026 17:42:48,Outcome of Board Meeting,1
02-Jun-2025 19:28:35,02-Jun-2025 19:28:35,General Updates,1
30-May-2025 17:52:10,30-May-2025 17:52:10,Record Date,1
30-May-2025 17:39:12,30-May-2025 17:39:12,General Updates,1
07-May-2025 18:13:48,07-May-2025 18:13:48,Dividend,1
05-Jun-2024 17:27:13,05-Jun-2024 17:27:13,Updates,1
04-Jun-2024 18:37:07,04-Jun-2024 18:37:07,Book Closure,1
07-May-2024 18:43:49,07-May-2024 18:43:49,Dividend,1
17-May-2023 17:50:20,17-May-2023 17:50:20,Updates,1
28-Apr-2023 17:15:35,28-Apr-2023 17:15:35,Book Closure,1
26-Apr-2023 18:33:16,26-Apr-2023 18:33:16,Dividend,1
20-May-2022 11:05:53,20-May-2022 11:05:53,Communication to shareholders as per Reg 30,1
11-May-2022 19:04:54,11-May-2022 19:04:54,Book Closure,1
05-May-2022 20:20:43,05-May-2022 20:20:43,Outcome of Board Meeting,1
05-May-2022 20:20:41,05-May-2022 20:20:41,Dividend,1
05-May-2022 20:16:18,05-May-2022 20:16:18,Dividend,1
19-Jun-2021 21:35:59,19-Jun-2021 21:35:59,Updates,1
20-May-2021 19:36:14,20-May-2021 19:36:14,Book Closure,1
04-Jul-2020 18:44:00,04-Jul-2020 18:44:00,Updates,1
01-Jul-2020 13:08:00,01-Jul-2020 13:08:00,Book Closure,1
10-May-2019 09:14:00,10-May-2019 09:14:00,AGM/Book Closure,1
09-May-2019 16:38:00,09-May-2019 16:38:00,Dividend,1
18-May-2018 19:29:00,18-May-2018 19:29:00,AGM/Book Closure,1
17-May-2018 17:19:00,17-May-2018 17:19:00,Dividend,1
12-Jun-2017 09:29:00,12-Jun-2017 09:29:00,AGM/Book Closure,1
23-May-2017 19:36:00,23-May-2017 19:36:00,Dividend,1
23-May-2016 18:28:00,23-May-2016 18:28:00,AGM/Book Closure,1
17-May-2016 15:25:00,17-May-2016 15:25:00,Dividend,1
16-Jun-2015 14:53:00,16-Jun-2015 14:53:00,AGM/Book Closure,1
21-May-2015 18:26:00,21-May-2015 18:26:00,Dividend,1
24-Jun-2014 10:04:00,24-Jun-2014 10:04:00,AGM/Book Closure,1
11-Jun-2013 09:08:00,11-Jun-2013 09:08:00,Book Closure,1
21-May-2013 10:20:00,21-May-2013 10:20:00,Date of payment of dividend,1
21-May-2013 09:48:00,21-May-2013 09:48:00,Dividend,1
18-Jun-2012 16:07:00,18-Jun-2012 16:07:00,Book Closure,1
24-May-2012 20:17:00,24-May-2012 20:17:00,Dividend,1
16-Jun-2011 14:10:00,16-Jun-2011 14:10:00,Book Closure,1
20-May-2011 08:56:00,20-May-2011 08:56:00,Press Release,1
19-May-2011 20:19:00,19-May-2011 20:19:00,Dividend,1
19-Aug-2010 18:18:00,19-Aug-2010 18:18:00,Outcome of Annual General Meeting,1
03-Jun-2010 18:18:00,03-Jun-2010 18:18:00,Book Closure,1
28-May-2010 18:04:00,28-May-2010 18:04:00,Press Release,1
28-May-2010 17:13:00,28-May-2010 17:13:00,Dividend,1
04-Jun-2009 13:15:00,04-Jun-2009 13:15:00,Book Closure,1
29-May-2009 19:08:00,29-May-2009 19:08:00,Press Release,1
29-May-2009 16:17:00,29-May-2009 16:17:00,Dividend,1
21-May-2008 18:53:00,21-May-2008 18:53:00,Book Closure,1
15-May-2008 20:19:00,15-May-2008 20:19:00,Revised Press Release,1
15-May-2008 15:50:00,15-May-2008 15:50:00,Press Release,1
15-May-2008 15:45:00,15-May-2008 15:45:00,Dividend,1
17-May-2007 19:18:00,17-May-2007 19:18:00,Book Closure,1
14-May-2007 15:56:00,14-May-2007 15:56:00,Press Release,1
14-May-2007 15:15:00,14-May-2007 15:15:00,Dividend,1
11-Aug-2006 00:00:00,11-Aug-2006 00:00:00,Outcome of AGM,1
18-May-2006 00:00:00,18-May-2006 00:00:00,Book Closure,1
11-May-2006 00:00:00,11-May-2006 00:00:00,Dividend,1
11-May-2006 00:00:00,11-May-2006 00:00:00,Split of equity shares,1
11-May-2006 00:00:00,11-May-2006 00:00:00,Press Release,1
31-Aug-2005 00:00:00,31-Aug-2005 00:00:00,Outcome of AGM,1
21-Jun-2005 00:00:00,21-Jun-2005 00:00:00,Book Closure,1
20-Jun-2005 00:00:00,20-Jun-2005 00:00:00,Dividend,1
