Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,70,81,67,50,50,48,44,44
Inventory Days,47,67,100,108,93,92,75,80
Days Payable,70,89,107,94,58,68,53,47
Cash Conversion Cycle,47,58,59,63,84,72,67,77
Working Capital Days,5,8,16,19,29,27,17,26
ROCE %,,15%,16%,16%,17%,20%,17%,20%
