Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,54,58,75,51
Inventory Days,56,65,54,53
Days Payable,68,55,53,43
Cash Conversion Cycle,42,69,76,60
Working Capital Days,50,72,76,245
ROCE %,,18%,12%,14%
