Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,118,116,115,121
Inventory Days,,,,0
Days Payable,,,,
Cash Conversion Cycle,118,116,115,121
Working Capital Days,46,48,61,50
ROCE %,,17%,15%,10%
