Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,7,23,93,171,56,66
Inventory Days,119,10,75,56,102,289
Days Payable,77,35,44,109,36,113
Cash Conversion Cycle,49,-2,123,119,122,242
Working Capital Days,-295,-220,-15,62,8,129
ROCE %,,22%,13%,10%,5%,1%
