Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,21,18,20,32
Inventory Days,963,308,298,415,305
Days Payable,407,164,108,171,97
Cash Conversion Cycle,623,164,208,264,240
Working Capital Days,279,48,54,62,81
ROCE %,,37%,29%,22%,24%
