Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,92,98,222
Inventory Days,13,28,77
Days Payable,28,29,47
Cash Conversion Cycle,76,97,252
Working Capital Days,12,47,156
ROCE %,,23%,10%
