Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,60,127,108,97,102,91,97,80
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,60,127,108,97,102,91,97,80
Working Capital Days,-7,-5,45,11,41,27,39,120
ROCE %,,37%,55%,46%,33%,29%,25%,19%
