Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,6,5,8,5,4,6,6,6,9
Inventory Days,208,200,205,272,232,216,191,162,167
Days Payable,31,19,24,35,26,37,45,39,40
Cash Conversion Cycle,184,187,189,241,210,185,153,129,136
Working Capital Days,-11,-12,-5,10,30,30,25,23,30
ROCE %,,7%,11%,7%,10%,13%,14%,15%,21%
