Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,189,145,214,155,189
Inventory Days,21,8,21,8,15
Days Payable,170,144,214,110,167
Cash Conversion Cycle,40,9,20,53,37
Working Capital Days,100,60,103,83,471
ROCE %,,3%,31%,67%,28%
