Metric,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,161,150,121,108,95,106,103,109,129,105
Inventory Days,102,128,120,136,108,132,129,179,170,210
Days Payable,155,185,153,136,111,124,118,136,125,102
Cash Conversion Cycle,108,92,88,107,92,114,114,151,173,214
Working Capital Days,128,118,98,126,102,30,31,130,146,218
ROCE %,,,7%,7%,11%,,8%,6%,5%,5%
