Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Debtor Days,271,154,143,201
Inventory Days,474,154,44,141
Days Payable,256,235,127,183
Cash Conversion Cycle,489,73,59,159
Working Capital Days,355,73,47,108
ROCE %,,20%,22%,11%
