Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,69,67,56,91,85,121,139,105,97,100,83,80
Inventory Days,43,57,60,59,86,91,141,141,119,139,139,106
Days Payable,62,67,73,79,91,87,102,81,72,102,97,81
Cash Conversion Cycle,50,58,43,71,79,124,178,165,144,137,125,105
Working Capital Days,23,18,21,58,50,65,73,55,49,19,20,27
ROCE %,39%,35%,46%,27%,24%,11%,5%,12%,5%,3%,6%,7%
