Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,16,16,16,18,21
Inventory Days,80,61,69,64,104
Days Payable,56,57,75,84,150
Cash Conversion Cycle,40,19,10,-1,-25
Working Capital Days,36,20,24,5,-7
ROCE %,,17%,14%,10%,7%
