Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,13,21,27,23,7,7
Inventory Days,233,141,163,148,198,138
Days Payable,136,109,154,111,135,127
Cash Conversion Cycle,110,53,36,60,69,19
Working Capital Days,352,115,57,11,-5,67
ROCE %,,-3%,-0%,2%,6%,8%
