Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,86.55,90.77,126.49,106.20
Inventory Days,57.19,86.87,101.29,127.75
Days Payable,141.59,160.41,174.11,104.10
Cash Conversion Cycle,2.15,17.23,53.67,129.85
Working Capital Days,0.64,22.63,67.43,58.25
ROCE %,,56.13%,27.97%,5.22%
