Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,1,2,3,5,5,4,4,3,7,4,1
Inventory Days,419,492,493,,,,,,,746,614,644
Days Payable,360,349,339,,,,,,,1303,335,409
Cash Conversion Cycle,60,144,156,3,5,5,4,4,3,-550,283,235
Working Capital Days,-80,-27,-81,-52,-86,-112,-170,-160,-175,-408,-147,-167
ROCE %,,2%,-12%,-7%,-6%,-5%,-8%,-23%,-44%,-62%,-2%,-45%
