Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,22,22,31,35
Inventory Days,,58,82,70
Days Payable,,101,149,127
Cash Conversion Cycle,22,-20,-37,-21
Working Capital Days,-2,5,7,112
ROCE %,,6%,18%,15%
