Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,46,72,101,20,37,47,130,152,30,39,40,39
Inventory Days,320,111,155,85,121,232,261,86,168,,,136
Days Payable,155,93,141,73,440,757,2259,1287,451,,,111
Cash Conversion Cycle,211,89,115,33,-282,-478,-1868,-1049,-253,39,40,64
Working Capital Days,-295,-92,-69,-81,-80,-152,-268,-361,-343,-154,-107,-44
ROCE %,4%,6%,9%,16%,20%,14%,4%,4%,2%,16%,15%,13%
