Metric,Mar 2007,Mar 2018,Mar 2019,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,32,74,61,33,38,51,65
Inventory Days,117,220,231,38,39,133,178
Days Payable,39,20,15,7,22,31,48
Cash Conversion Cycle,110,273,277,64,55,153,195
Working Capital Days,96,41,54,43,11,31,52
ROCE %,,,6%,,24%,13%,7%
