Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,63,61,61,50,60,91,113,60
Inventory Days,139,157,207,135,146,102,101,157
Days Payable,98,55,86,79,103,60,54,92
Cash Conversion Cycle,105,163,182,106,103,133,160,124
Working Capital Days,36,42,34,21,4,38,47,29
ROCE %,,8%,10%,12%,11%,16%,15%,17%
