Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,44,68,65
Inventory Days,,154,278,171
Days Payable,,74,217,143
Cash Conversion Cycle,,124,129,92
Working Capital Days,,105,116,109
ROCE %,,,14%,15%
