Metric,Mar 2021,Mar 2022,Mar 2024,Mar 2025,Mar 2026
Debtor Days,75,79,96,74,74
Inventory Days,277,478,572,355,341
Days Payable,35,75,65,44,53
Cash Conversion Cycle,317,482,602,385,361
Working Capital Days,108,150,-1,38,-20
ROCE %,,35%,,7%,5%
