Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,93,70,103,131,106,104,216,177,172,239,205,185
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,93,70,103,131,106,104,216,177,172,239,205,185
Working Capital Days,64,84,34,69,137,196,123,91,64,92,92,94
ROCE %,24%,16%,20%,27%,21%,15%,8%,14%,12%,11%,17%,12%
