Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,2,2,99,69,76,51,12,14,28,11,26
Inventory Days,147,124,158,184,197,138,112,93,103,134,128
Days Payable,181,167,109,150,120,49,76,77,37,54,60
Cash Conversion Cycle,-32,-41,148,102,152,141,47,30,94,91,94
Working Capital Days,-158,25,-1,-20,13,-66,-228,-159,-120,-175,-239
ROCE %,,-55%,6%,25%,1%,27%,40%,33%,30%,17%,9%
