Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,41,52,57,51
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,50,41,52,57,51
Working Capital Days,22,19,21,42,46
ROCE %,,29%,49%,34%,18%
