Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,115,115,87,76,95,94
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,115,115,87,76,95,94
Working Capital Days,-63,17,10,14,26,29
ROCE %,,17%,31%,27%,16%,16%
