Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,34,46,58,72
Inventory Days,,,,18
Days Payable,,,,314
Cash Conversion Cycle,34,46,58,-224
Working Capital Days,-377,-195,-109,207
ROCE %,,16%,24%,17%
