Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,58,79,59
Inventory Days,1,1,1,2
Days Payable,16,18,24,18
Cash Conversion Cycle,34,41,55,43
Working Capital Days,20,15,21,8
ROCE %,,11%,10%,11%
