Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,87,114,93
Inventory Days,,137,150,176
Days Payable,,40,86,69
Cash Conversion Cycle,,184,178,201
Working Capital Days,,11,15,51
ROCE %,,,14%,13%
