Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,142,195,623,184,104,123,239,199
Inventory Days,,,,,,,,
Days Payable,,,,,,,,
Cash Conversion Cycle,142,195,623,184,104,123,239,199
Working Capital Days,-142,-173,-580,-82,-12,34,89,98
ROCE %,,20%,23%,44%,73%,58%,38%,25%
