Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,17,17,18,20
Inventory Days,3,4,4,4
Days Payable,26,35,34,31
Cash Conversion Cycle,-7,-13,-11,-7
Working Capital Days,-63,-72,-66,-10
ROCE %,,34%,23%,18%
