Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,38,61,27,41,37,30,50
Inventory Days,74,148,101,103,148,197,225
Days Payable,60,79,34,50,77,91,116
Cash Conversion Cycle,51,131,94,93,108,136,159
Working Capital Days,-35,-29,-44,-28,-90,-38,88
ROCE %,,8%,9%,6%,7%,28%,45%
