Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,5,3,3,2,1,2,2,2,1,1,1
Inventory Days,30,33,,,19,41,43,37,34,44,35
Days Payable,78,85,,,141,301,118,109,103,103,113
Cash Conversion Cycle,-43,-49,3,2,-121,-257,-73,-69,-68,-58,-77
Working Capital Days,-29,-18,-27,-24,-94,-226,-54,-45,-46,-46,-64
ROCE %,,15%,13%,6%,5%,-4%,3%,9%,6%,5%,2%
