Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,49,55,37,37,41,33,33,28,38,36,39
Inventory Days,86,81,62,45,60,57,,,610,716,53
Days Payable,32,37,18,17,19,15,,,277,466,34
Cash Conversion Cycle,103,98,81,64,82,75,33,28,371,287,58
Working Capital Days,23,16,13,10,15,22,25,23,30,50,49
ROCE %,,15%,18%,18%,12%,13%,16%,14%,12%,12%,10%
