Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,41,38,53,50,52
Inventory Days,55,45,58,86,81
Days Payable,4,2,11,25,42
Cash Conversion Cycle,92,81,100,110,91
Working Capital Days,35,40,42,59,49
ROCE %,,16%,15%,16%,14%
