Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,,,56,125
Inventory Days,,,58,111
Days Payable,,,29,7
Cash Conversion Cycle,,,84,230
Working Capital Days,,,66,219
ROCE %,,,,34%
