Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,109,106,193,106
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,109,106,193,106
Working Capital Days,144,-27,181,149
ROCE %,,55%,42%,40%
