Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,74,73,110,103,167,116,64,69,64,52
Inventory Days,137,62,175,156,151,149,102,80,75,82
Days Payable,127,63,116,130,197,122,83,72,61,89
Cash Conversion Cycle,84,72,169,129,121,142,83,76,78,45
Working Capital Days,106,36,22,17,-53,-34,27,32,47,-2
ROCE %,,24%,12%,7%,-4%,1%,16%,19%,18%,6%
