Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,64,51,63,59
Inventory Days,30,27,17,9
Days Payable,21,3,3,3
Cash Conversion Cycle,73,75,77,65
Working Capital Days,46,68,41,54
ROCE %,,17%,20%,20%
