Metric,Mar 2024,Mar 2025,Mar 2026
Debtor Days,40,28,17
Inventory Days,58,88,81
Days Payable,62,104,83
Cash Conversion Cycle,36,12,15
Working Capital Days,43,30,25
ROCE %,,13%,7%
