Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,0,0,0,0,1,2,1
Inventory Days,106,110,111,98,83,88,80
Days Payable,102,144,133,99,69,70,64
Cash Conversion Cycle,4,-34,-22,-0,15,20,17
Working Capital Days,-17,-38,-40,-16,1,-3,27
ROCE %,,8%,8%,9%,11%,13%,15%
