Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,32,18,13,13,15,23,21,22
Inventory Days,54,74,58,56,68,98,121,106
Days Payable,84,94,74,64,69,85,84,69
Cash Conversion Cycle,2,-2,-2,5,14,37,58,59
Working Capital Days,-8,7,5,4,6,17,32,36
ROCE %,,17%,17%,17%,18%,15%,14%,14%
