Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,67,64,96,60,17,58,33,160,453,139,100,188
Inventory Days,812,793,790,861,74,206,293,192,89,21,146,103
Days Payable,85,69,110,384,19,92,67,232,329,19,70,106
Cash Conversion Cycle,793,788,777,536,71,172,259,120,213,142,176,185
Working Capital Days,316,188,239,229,-220,-428,-1237,-365,24,104,62,149
ROCE %,3%,2%,3%,3%,3%,2%,1%,0%,2%,8%,-1%,4%
