Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,138,79,61,44,50,49
Inventory Days,,,,,,4
Days Payable,,,,,,17
Cash Conversion Cycle,138,79,61,44,50,36
Working Capital Days,254,98,61,56,93,113
ROCE %,,4%,6%,12%,10%,11%
